136.406	5.0
81.6689	5.0
196.622	5.0	
209.332	5.0
210.067	5.0
189.178	5.0
54.5		5.0
128.087	5.0
209.714	5.0
201.210	5.0
224.473	5.0
182.117	5.0
60.3651	5.0
193.13	5.0
188.752	5.0
199.332	5.0
201.795	5.0
202.300	5.0
69.89		5.0
175.400	5.0
148.144	5.0
