476.002 3.25544
598.090 5.80142
735.806 8.20393
947.626 8.19744

595.7		0.6		
842.6		0.7		
1146		0.9		
1522		1.2


842.157 5.03658
1058.19 6.14576
1322.84 9.7829
1718.43 8.96091

1104		0.9
1496		1.1
1987		1.5
2588		2.1


502.262 5.06936
651.290 6.95837
804.952 8.90899
1075.88 22.2276

461.6		0.6
678.8		0.9
952.2		1.1
0.0	0.0


1473.58 35.4108
1799.72 10.0929
2063.78 12.9349
2806.95 50.0334

2305		1.8
3026		2.6
3748		2.9
0.0	0.0
