296.842 4.99882
478.03 6.73159
573.791 9.04229
750.248 6.66742

410.0		0.5
603.6		0.5
850.1		0.8
1151.0	1.0


481.113 6.7646
611.607 10.6641
763.495 13.4913
1011.16 20.8404

474.1		0.5
714.2		0.6
1019.0	0.9
1435.0	1.1


804.145 13.6807
1003.44 19.1604
1236.49 32.5929
1311.96 88.0190

1272.0	1.1		
1714.0	1.3	
2270.0	1.6		
2960.0	2.2


198.995 4.99254
396.565 9.22203
564.163 29.8606
800.394 11.2918

910.7		0.8	
1304.0	1.0	
1778.0	1.5
2454.0	1.9
