396.620 3.71014
499.486 6.04732
661.304 20.3137
779.866 63.5648

672.179 3.2483
884.678 5.39538
977.836 6.66911
1269.13 7.5714

116.530 2.85336
225.726 8.40847
445.131 11.4618
620.317 96.6981

678.531 12.6137
980.160 13.8355
1270.38 16.9241
1586.86 16.1893

