687.368 4.73345		
878.024 6.26943
1152.90 10.784
1481.07 25.7442		

676.530 4.14719			
843.612 5.93797
1059.68 8.74477
1321.42 27.1570		

819.161 7.91796		
1041.18 8.53584
1327.96 16.0891
1808.73 29.8215		

611.595 5.45044		
781.034 7.12713
899.159 10.4699
1152.44 234.884		



